id_calle,orden_carga,nombre_calle,observacion_calle
2279,2721,Punta Pando,Caleta Cordova
2280,2722,Supremacia,Caleta Cordova
2281,2723,Estrella de Mar,Caleta Cordova
2282,2724,El Triunfador,Caleta Cordova
2283,2725,"Urrustarazu , Jose Luis",Caleta Cordova
2284,2726,Calle 2726,Caleta Cordova - Entre Mzas. 16 Y 20
2285,2727,Calle 2727,Caleta Cordova - Oeste Mza. 30
2286,2728,Calle 2728,Caleta Cordova - Fracción 3
2287,2729,Calle 2729,Caleta Cordova - Norte Mza. 28 - Plan de Viviendas
2288,2730,Calle 2730,Caleta Cordova - Entre Mzas. 28 Y 29 - Plan de Viviendas
2289,2731,Calle 2731,Caleta Cordova - Entre Mzas. 30 Y 29 - Plan de Viviendas
2290,2732,Calle 2732,Caleta Cordova - Sudoeste Mza. 19
2291,2733,Calle 2733,Caleta Cordova - Fracción 3
2292,2734,Calle 2734,Caleta Cordova - Oeste Mza. 19
2293,2735,Calle 2735,Caleta Cordova - Oeste Mza. 30
2294,2736,Calle 2736,Caleta Cordova - Oeste Mza. 30
2295,2737,Calle 2737,Caleta Cordova - Oeste Mza. 30
2296,2738,Calle 2738,Caleta Cordova - Oeste Mza. 30
2297,2739,Calle 2739,"Chacras - ""Mina Stephenson"" - Oeste Mzos. 6, 13, 22, 25, 30 Y 33"
2298,2740,Calle 2740,"Chacras - ""Mina Stephenson"" - Sur Mzo. 33"
2299,2741,Calle 2741,"Chacras - ""Mina Stephenson"" - Sudeste Mzos. 32 Y 33"
2300,2742,Calle 2742,"Chacras - ""Mina Stephenson"" - Entre Mzos. 32 Y 33"
2301,2743,Calle 2743,"Chacras - ""Mina Stephenson"" - Entre Mzos. 29-30 Y 32-33"
2302,2744,Calle 2744,"Chacras - ""Mina Stephenson"" - Entre Mzos. 27 A 33"
2303,2745,Calle 2745,"Chacras - ""Mina Stephenson"" - Entre Mzos. 29 Y 30"
2304,2746,Calle 2746,"Chacras - ""Mina Stephenson"" - Entre Mzos. 26, 28 Y 29"
2305,2747,Calle 2747,"Chacras - ""Mina Stephenson"" - Entre Mzos. 27 Y 28"
2306,2748,Calle 2748,"Chacras - ""Mina Stephenson"" - Entre Mzos. 26, 27 Y 28"
2307,2749,Calle 2749,"Chacras - ""Mina Stephenson"" - Entre Mzos. 25, 26 Y 30"
2308,2750,Calle 2750,"Chacras - ""Mina Stephenson"" - Entre Mzos. 22 A 27"
2309,2751,Calle 2751,"Chacras - ""Mina Stephenson"" - Entre Mzos. 23 Y 24"
2310,2752,Calle 2752,"Chacras - ""Mina Stephenson"" - Entre Mzos. 22 Y 23"
2311,2753,Calle 2753,"Chacras - ""Mina Stephenson"" - Ent. Mzos. 2 A 4, 12 A 17 Y 18 A 24"
2312,2754,Calle 2754,"Chacras - ""Mina Stephenson"" - Entre Mzos. 16 Y 17"
2313,2755,Calle 2755,"Chacras - ""Mina Stephenson"" - Entre Mzos. 9-10 Y 15-16"
2314,2756,Calle 2756,"Chacras - ""Mina Stephenson"" - Entre Mzos. 7, 8, 9 Y 14-15"
2315,2757,Calle 2757,"Chacras - ""Mina Stephenson"" - Entre Mzos. 6-8 Y 13-14"
2316,2758,Calle 2758,"Chacras - ""Mina Stephenson"" - Entre Mzos. 5 A 10 Y 12 A 17"
2317,2759,Calle 2759,"Chacras - ""Mina Stephenson"" - Entre Mzos. 10 Y 11"
2318,2760,Calle 2760,"Chacras - ""Mina Stephenson"" - Noreste Mzos. 7, 9 Y 10"
2319,2761,Calle 2761,"Chacras - ""Mina Stephenson"" - Noreste Mzos. 2 A 6  Y 8"
2320,2762,Calle 2762,"Chacras - ""Mina Stephenson"" - Entre Mzos. 4, 5, 12 Y 20-21"
2321,2763,Calle 2763,"Chacras - ""Mina Stephenson"" - Entre Mzos. 3-4 Y 19-20"
2322,2764,Calle 2764,"Chacras - ""Mina Stephenson"" - Entre Mzos. 2-3 Y 18-19"
2323,2765,Calle 2765,"Chacras - ""Mina Stephenson"" - Noreste Mzo. 1"
2324,2766,Calle 2766,"Chacras - ""Mina Stephenson"" - Noroeste Mzos. 1 Y 2"
2325,2767,Calle 2767,"Chacras - ""Mina Stephenson"" - Noroeste Mzo. 2"
2326,2768,Calle 2768,Don Bosco - Entre Mzo. 1 Y Mza. 177
2327,2769,Calle 2769,Don Bosco - Entre Mzas. 178 Y 179
2328,2770,Calle 2770,Don Bosco - Entre Mzas. 176 A 180
2329,2771,Calle 2771,Don Bosco - Entre Mzas. 183 Y 184
2330,2772,Calle 2772,"Don Bosco - Entre Mzas. 181,182 Y 184 A 186"
2331,2773,Calle 2773,Don Bosco - Sur Mzas. 185 A 187
2332,2774,Calle 2774,Don Bosco - Entre Mzas. 182 A 186
2333,2775,Calle 2775,"Don Bosco - Entre Mzas. 181, 182, 186 Y 187"
2334,2801,"Mora , Dolores",Restinga Ali
2335,2802,"Carriego , Ernesto",Restinga Ali
2336,2803,"Ascasubi , Hilario",Restinga Ali
2337,2804,"Bravo , Mario",Restinga Ali
2338,2805,"Palma , Ricardo",Restinga Ali
2339,2806,"Perez Galdos , Benito",Restinga Ali
2340,2807,"Neruda , Pablo",Restinga Ali
2341,2808,"Marechal , Leopoldo",Restinga Ali
2342,2809,"Bello , Andres",Restinga Ali
2343,2810,"Nervo , Amado",Restinga Ali
2344,2811,"Alvarez , Jose Sixto",Restinga Ali
2345,2812,"Becquer , Gustavo Adolfo",Restinga Ali
2346,2813,"Hostos , Eugenio Maria De",Restinga Ali
2347,2814,"Dario , Ruben",Restinga Ali
2348,2815,"Marasso , Arturo",Restinga Ali
2349,2816,Calle 2816,Restinga Ali - Sudeste Mzas. 29 Y 35
2350,2817,Calle 2817,Restinga Ali - Entre Mzas. 28 Y 36
2351,2818,Pasaje 2818,Restinga Ali - Entre Mzas. 40 Y 41
2352,2819,Calle 2819,Restinga Ali - Oeste Mzas. 35 Y 36
2353,2820,Calle 2820,"Restinga Ali - Sector Sin Mensura , Oeste Mzas. 35 Y 36"
2354,2821,"Puschel , Hector Enrique",Don Bosco
2355,2822,"Morejon , Mario Intendente",Don Bosco
2356,2823,Calle 2823,Don Bosco - Norte Mzas. 101 A 104 (C. 4 - S. 5)
2357,2824,"Milanic , Juan Boris",Don Bosco
2358,2825,Calle 2825,"Restinga Ali - Don Bosco -Entre Mzas. 140, 141 Y Mzo. A"
2359,2826,Calle 2826,Restinga Ali - Sur Mza. 141
2360,2827,Calle 2827,Restinga Ali - Entre Mzas. 140 Y 141
2361,2828,Calle 2828,Restinga Ali - Entre Mzas. 132 Y 133
2362,2829,Calle 2829,"Don Bosco - Mzo. 1 , Entre Parcelas 18, 19 Y 20"
2363,2830,"Kryniski , Oscar Eduardo",Don Bosco
2364,2831,"Cudina , Natalio",Don Bosco
2365,2832,Calle 2832,Don Bosco - Parcela 5
2366,2833,Calle 2833,Don Bosco - Parcela 5 (C. 4 - S. 5)
2367,2834,Calle 2834,Don Bosco - Parcela 5 (C. 4 - S. 5)
2368,2835,Calle 2835,Don Bosco - Parcela 5 (C. 4 - S. 5)
2369,2836,Calle 2836,Don Bosco - Parcela 5 (C. 4 - S. 5)
2370,2837,Calle 2837,Don Bosco - Parcela 5 (C. 4 - S. 5)
2371,2838,Calle 2838,Don Bosco - Parcela 5 (C. 4 - S. 5)
2372,2839,Calle 2839,Don Bosco - Parcela 5 (C. 4 - S. 5)
2373,2840,"Perez , Luis Alberto",Don Bosco
2374,2841,"Dulewics , Stefan",Don Bosco
2375,2842,"Calatrava , Manuel",Don Bosco
2376,2843,"Correia , Joaquin",Don Bosco
2377,2844,Calle 2844,Don Bosco - Entre Mzas. 152 Y 153
2378,2845,Calle 2845,Don Bosco - Este Mzas. 154 Y 155
2379,2846,"Lopez , Carlos Enrique Director",Don Bosco
2380,2847,"Oyanarte , Raul Ramon",Don Bosco
2381,2848,Calle 2848,Standard Sur - Entre Macizo 55 Y Mzo. 44 Y Mzas. 136 A 138
2382,2849,Rio Lules,Standard Sur
2383,2850,Rio Puelo,Standard Sur
2384,2851,Rio Claro,Standard Sur
2385,2852,Arroyo Apeleg,Standard Sur
2386,2853,Rio Salado del Norte,Standard Sur
2387,2854,Calle 2854,"Standard Sur - Entre Mzas. 134, 135, 138 Y Mzo. 44"
2388,2855,Lago La Plata,Standard Sur
2389,2856,Arroyo Leleque,Standard Sur
2390,2857,Calle 2857,Don Bosco - Standard Norte - Entre Mzas. 9 Y 10
2391,2858,Calle 2858,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 14, 16, 20 Y Parcela 6"
2392,2859,Calle 2859,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 14 Y 15 - 16 Y 17"
2393,2860,Calle 2860,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 17 Y 18"
2394,2861,Calle 2861,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 18, 22 Y 23"
2395,2862,Calle 2862,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 20 A 23 Y Parcela 14"
2396,2863,Calle 2863,"Chacras - ""Loteo San Jorge"" - Entre Mzas. 14 Y 16 - 15 Y 17"
2397,2864,Calle 2864,Standard Norte - Sur Mzas. Sudoeste Mzas. 139 Y 140
2398,2865,Calle 2865,Standard Norte - Entre Mzas. 139 Y 140
2399,2866,Calle 2866,Standard Norte - Noroeste Mza. 139
2400,2867,Calle 2867,Restinga Ali - Noreste Mza. 106
2401,2868,Calle 2868,Restinga Ali - Este Mza. 106
2402,2869,Pasaje 2869,Gobernador Fontana - Mzo. 143
2403,2870,Calle 2870,Standard Sur - Norte Mza. 142
2404,2871,Calle 2871,Don Bosco - Noroeste Mza. 142 (C.4 - S.7)
2405,2872,Calle 2872,Don Bosco - Noroeste Mza. 142 (C.4 - S.7)
2406,2873,"Giannotta , Jose",Don Bosco
2407,2874,"Fenolle , Pascual",Don Bosco
2408,2875,Calle 2875,Standard Norte - Entre Mzas. 30 Y 31
2409,2876,"Matus , Juan Alejo",Don Bosco
2410,2877,"Dias Sancho , Jose",Don Bosco
2411,2878,"Casas , Esteban",Don Bosco
2412,2879,Pasaje Peatonal 2879,Don Bosco - Entre Mzas. 100 Y 101
2413,2880,"Gomez , Antonia Doña",Don Bosco
2414,2881,"Salazar , Luis",Don Bosco
2415,2882,Calle 2882,Don Bosco - Oeste Mza. 115 (C.4 - S.7)
2416,2883,Calle 2883,Don Bosco - Este Mza. 231 (C.4 - S.9)
2417,2884,Calle 2884,Don Bosco - Entre Mzas. 121 A 128
2418,2885,"Silvestrini , Jose",Don Bosco
2419,2886,Calle 2886,Standard Sur - Oeste Mza. 80
2420,2887,"Gomez , Enrique Pedro",Don Bosco
2421,2888,Pasaje 2888,Don Bosco - Entre Mzas. 79 Y 79a
2422,2889,Calle 2889,"Don Bosco - Entre Mza. 20 Y Mzo. 17 (C.4 , S.7)"
2423,2890,Calle 2890,"Don Bosco - Entre Mzos. 17 Y 18 (C.4 , S.7)"
2424,2891,Pasaje 2891,Don Bosco - Entre Mzas. 78 Y 78a
2425,2892,Pasaje 2892,Don Bosco - Entre Mzas. 86 Y 87
2426,2893,Pasaje Peatonal 2893,Don Bosco - Entre Mza. 54a
2427,2894,Calle 2894,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2428,2895,Calle 2895,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2429,2896,Calle 2896,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2430,2897,Calle 2897,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2431,2898,Calle 2898,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2432,2899,Calle 2899,"Don Bosco - Ex Cancha de ""Los Andes"" (Al Sur de La Parroquia)"
2433,2900,Calle 2900,Don Bosco - Este Mza. 88  (C. 4 - S. 7)
2434,2901,"Matienzo , Jose Nicolas",Rodriguez Peña
2435,2902,"Peña , Miguel",Nicolas Rodriguez Peña
2436,2903,Alsina Mussaglia,Nicolas Rodriguez Peña
2437,2904,"Mansilla , Lucio Victorio",Rodriguez Peña
2438,2905,Crucero A.R.A. General Belgrano,Nicolas Rodriguez Peña
2439,2906,Republica Argentina,Nicolas Rodriguez Peña
2440,2907,"Oyuela , Calixto",Nicolas Rodriguez Peña
2441,2908,"Gonzalez , Joaquin V.",Nicolas Rodriguez Peña
2442,2909,"Calderon , Vicente",Nicolas Rodriguez Peña
2443,2910,"Manzi , Homero",Nicolas Rodriguez Peña
2444,2911,"Rivarola , Rodolfo",Nicolas Rodriguez Peña
2445,2912,"Lucoff , Arsen",Nicolas Rodriguez Peña
2446,2913,Virgen de Lourdes,Juan Jose Castelli
2447,2914,"Rodriguez , Mariano",Juan Jose Castelli
2448,2915,Formosa,Sarmiento
2449,2916,Tucuman,Sarmiento
2450,2917,Santa Fe,Sarmiento
2451,2918,Entre Rios,Sarmiento
2452,2919,Chubut,Sarmiento
2453,2920,Buenos Aires,Sarmiento
2454,2921,"Llamazares , Angel Agustin",Juan Jose Castelli
2455,2922,Calle 2922,Juan Jose Castelli - Entre Mza. 3 Y 6
2456,2923,"Diaz , Juan Primitivo",Juan Jose Castelli
2457,2924,"Silva , Adrian F.",Juan Jose Castelli
2458,2925,"Guaita , Rosalia Eulalia",Castelli
2459,2926,"Blassetti , Mario Alberto",Castelli
2460,2927,Calle 2927,Juan Jose Castelli - Sudoeste Mzas. 13 Y 16
2461,2928,"Michunovich , Mirco",Juan Jose Castelli
2462,2929,"Guerreiro , Joaquin",Juan Jose Castelli
2463,2930,Calle 2930,Jose Castelli - Entre Mzas. 10 Y 16
2464,2931,"Ferello , Roberto",Güemes
2465,2932,"Suero , Tomas",Güemes
2466,2933,"Piatnitzky , Alejandro",Güemes
2467,2934,"Feruglio , Egidio",Güemes
2468,2935,"Angelelli , Victorio",Güemes
2469,2936,"Vosila , Norma Gladys",Juan Jose Castelli
2470,2937,"Maliqueo , Florencio",Nicolas Rodriguez Peña
2471,2938,"Pontecorvo , Enrique",Nicolas Rodriguez Peña
2472,2939,"Cano , Valentin",Sarmiento
2473,2940,"Palacios , Delfin",Sarmiento
2474,2941,"Carrizo , Ariel",Sarmiento
2475,2942,"Cortez , Regino",Sarmiento
2476,2943,"Sanagua , Oscar",Sarmiento
2477,2944,"Brizuela , Francisca",Sarmiento
2478,2945,"Carrizo , Petrona De",Sarmiento
2479,2946,"Zuluaga , Argelino",Sarmiento
2480,2947,Calle 2947,Sarmiento
2481,2948,"Quidiman , Ramon",Sarmiento
2482,2949,"Vera , Sara De",Sarmiento
2483,2950,"Antilipi , Marcelino",Sarmiento
2484,2951,"Nieva , Ramon",Sarmiento
2485,2952,"Lopez , Tulio",Sarmiento
2486,2953,"Castro , Juan Isidro",Nicolas Rodriguez Peña
2487,2954,"Galleguillos , Pedro",Nicolas Rodriguez Peña
2488,2955,"Salich , Jesus",Nicolas Rodriguez Peña
2489,2956,"Gaitan , Susana",Juan Jose Castelli
2490,2957,"Silvera , Florentino",Sarmiento
2491,2958,"Atencio , Carmen De",Sarmiento
2492,2959,"Lobos , Arminda De",Sarmiento
2493,2960,Calle 2960,Güemes - Noroeste Mzas. 58 Y 59
2494,2961,"Tripodi , Vicente",Juan Jose Castelli
2495,2962,"Gammella , Hector Raul",Juan Jose Castelli
2496,2963,"Pacheco , Remigio",Juan Jose Castelli
2497,2964,"Milkovic , Mateo",Juan Jose Castelli
2498,2965,"Merlino , Jose Gregorio",Nicolas Rodriguez Peña
2499,2966,Madre Teresa de Calcuta,Juan Jose Castelli
2500,2967,"Paez , Dionisio Nestor",Juan Jose Castelli
2501,2968,Calle 2968,Juan Jose Castelli - Entre Mzas. 69 Y 70
2502,2969,Calle 2969,Juan Jose Castelli - Norte Mzas. 68 Y 70
2503,2970,"Millan , Jose",Sarmiento
2504,2971,"Robles , Blanca De",Sarmiento
2505,2972,"Centeno , Dora De",Sarmiento
2506,2973,"Robles , Horacio Clemente",Juan Jose Castelli
2507,2974,"Zarate , Felix",Juan Jose Castelli
2508,2975,"Cano , Estela",Sarmiento
2509,2976,"Rodriguez , Rafaela De",Sarmiento
2510,2977,Calle 2977,Juan Jose Castelli - Sector Modificación Noroeste Mza. 16
2511,2978,Calle 2978,Juan Jose Castelli - Extensión Oeste
2512,2979,Calle 2979,Juan Jose Castelli - Extensión Oeste
2513,2980,"Chocobar , Sara C.",Juan Jose Castelli
2514,2981,Calle 2981,Juan Jose Castelli - Entre Mzas. 122 A 125 Y Parcela 10
2515,2982,Calle 2982,Juan Jose Castelli - Entre Mzas. 125 Y 127
2516,2983,Calle 2983,Juan Jose Castelli - Entre Mzas. 127 Y 128
2517,2984,Calle 2984,Juan Jose Castelli - Entre Mzas. 123 Y 130 A 132
2518,2985,Calle 2985,Juan Jose Castelli - Entre Mzas. 131 Y 136
2519,2986,Calle 2986,Juan Jose Castelli - Entre Mzas. 134 Y 135
2520,2987,Calle 2987,Juan Jose Castelli - Entre Mzas. 135 Y 140
2521,2988,Calle 2988,Juan Jose Castelli - Centro Macizo 121
2522,2989,Calle 2989,"Juan Jose Castelli - Entre Mzas. 139, 140 Y 120"
2523,2990,Calle 2990,Juan Jose Castelli - Entre Mzas. 120 Y 141
2524,2991,Calle 2991,Juan Jose Castelli - Sur Mzas. 130 A 140
2525,2992,Calle 2992,Juan Jose Castelli - Entre Mzas. 122 Y 123
2526,2993,Calle 2993,Juan Jose Castelli - Entre Mzas. 123 Y 124
2527,2994,Calle 2994,Juan Jose Castelli - Entre Mzas. 124 A 126
2528,2995,Calle 2995,"Juan Jose Castelli - Entre Mzas.126 Y 127,131 Y 132,139 Y 137"
2529,2996,Calle 2996,"Juan Jose Castelli - Norte Mzas.127,128, 132 Y Mzo. 121"
2530,2997,Calle 2997,Juan Jose Castelli - Sur Y Este Mza. 138
2531,2998,Calle 2998,Juan Jose Castelli - Norte Mza. 138
2532,2999,Calle 2999,Juan Jose Castelli - Noreste Mzo. 121
2533,3000,Calle 3000,"Juan Jose Castelli - Entre Mzas. 39, 114 Y 113"
2534,3001,Colonos Holandeses,Centenario
2535,3002,Colonos Alemanes,Centenario
2536,3003,Colonos Suizos,Centenario
2537,3004,Colonos Checoslovacos,Centenario
2538,3005,Colonos Irlandeses,Centenario
2539,3006,Colonos Rumanos,Centenario
2540,3007,Calle 3007,Centenario - Sur Mza. 307
2541,3008,Colonos Griegos,Centenario
2542,3009,Colonos Israelitas,Centenario
2543,3010,"Martin , Agueda",Centenario
2544,3011,Colonos Boers,Centenario
2545,3012,Colonos Polacos,Centenario
2546,3013,Colonos Austriacos,Centenario
2547,3014,Colonos Ucranianos,Centenario
2548,3015,Colonos Franceses,Centenario
2549,3016,Colonos Serbios,Centenario
2550,3017,"Fasola , Doctor",Centenario
2551,3018,"Ferrada , Francisco Armando Soldado",Gesta de Malvinas
2552,3019,Calle 3019,Gesta de Malvinas - Sur Mzo. 107
2553,3020,"Fernandez , Pedro Martin Cap. de Fragata",Ara San Juan - Gasoducto
2554,3021,"Wagner , Diego Manuel Teniente de Navio",Ara San Juan
2555,3022,"Maroli , Victor Andres Teniente de Navio",Ara San Juan
2556,3023,"Mendoza , Fernando Ariel Teniente de Navio",Ara San Juan
2557,3024,"Meoqui , Adrian Zunda Teniente de Navio",Ara San Juan
2558,3025,"Krawczyk , Eliana Maria Teniente de Navio",Ara San Juan
2559,3026,"Silva , Renzo David Martin Tte. de Navio",Ara San Juan
2560,3027,"Mealla , Jorge Luis Teniente de Fragata",Ara San Juan
2561,3028,"Tagliapetra , Alejandro D. Tte.De Corbeta",Ara San Juan
2562,3029,"Villarreal , Fernando Vicente Cap. de Corbe",Ara San Juan
2563,3030,"Bergallo , Jorge Ignacio Cap. de Corbeta",Ara San Juan - Chacras
2564,3031,"Gallardo , Javier Alejandro Subof. Ppal.",Ara San Juan
2565,3032,"Sanchez , Alberto Cipriano Suboficial Ppal.",Ara San Juan
2566,3033,"Real , Walter German Suboficial Primero",Ara San Juan
2567,3034,"Rodriguez , Hernan Ramon Subof. Primero",Ara San Juan
2568,3035,"Coronel , Victor Hugo Suboficial Primero",Ara San Juan
2569,3036,"Vargas , Cayetano Hipolito Subof. Primero",Ara San Juan
2570,3037,"Medina , Roberto Daniel Suboficial Primero",Ara San Juan
2571,3038,"Vallejos , Celso Oscar Suboficial Segundo",Ara San Juan
2572,3039,"Herrera , Hugo Arnaldo Suboficial Segund",Ara San Juan
2573,3040,"Enriquez , Victor Marcelo Suboficial Seg.",Ara San Juan
2574,3041,"Alfaro Rodriguez , Ricardo Gabriel Sub.S.",Ara San Juan
2575,3042,"Fernandez , Daniel Adrian Suboficial Seg.",Ara San Juan
2576,3043,"Leiva , Luis Marcelo Suboficial Primero",Ara San Juan
2577,3044,"Monzon , Jorge Ariel Suboficial Segundo",Ara San Juan
2578,3045,"Valdez , Jorge Eduardo Cabo Principal",Ara San Juan
2579,3046,"Ibañez , Cristian David Cabo Principal",Ara San Juan
2580,3047,"Toconas , Mario Armando Cabo Principal",Ara San Juan
2581,3048,"Espinoza , Franco Javier Cabo Principal",Ara San Juan
2582,3049,"Ortiz , Jorge Isabelino Cabo Principal",Ara San Juan
2583,3050,"Aramayo , Hugo Dante Cesar Cabo Ppal.",Ara San Juan
2584,3051,"Garcia , Luis Esteban Cabo Principal",Ara San Juan
2585,3052,"Cuellar , Sergio Antonio Cabo Principal",Ara San Juan
2586,3053,"Santilli , Fernando Gabriel Cabo Principal",Ara San Juan
2587,3054,"Tolaba , Anibal Cabo Primero",Ara San Juan
2588,3055,"Castillo , Enrique Damian Cabo Principal",Ara San Juan
2589,3056,Calle 3056,Acceso Noroeste 2 - Sur Mzas. 252 A 260
2590,3057,Calle 3057,Acceso Noroeste 2 - Entre Mzas. 256 Y 257
2591,3058,Calle 3058,Acceso Noroeste 2 - Entre Mzas. 254 Y 255
2592,3059,Calle 3059,"Acceso Noroeste 2 - Entre Mzas. 256, 257 Y 258"
2593,3060,Calle 3060,Acceso Noroeste 2 - Entre Mzas. 258 Y 259
2594,3061,Calle 3061,Acceso Noroeste 2 - Entre Mzas. 259 Y 260
2595,3062,Calle 3062,Acceso Noroeste 2 - Oeste Mza. 260
2596,3063,Calle 3063,Acceso Noroeste 2 - Norte Mzas. 258 A 260
2597,3064,Calle 3064,Acceso Noroeste 2 - Norte Mzas. 253 Y 257
2598,3065,Calle 3065,Ara San Juan - Entre Mzas. 295 Y 294
2599,3066,Calle 3066,Ara San Juan - Entre Mzas. 294 Y 293
2600,3067,Calle 3067,Ara San Juan - Entre Mzas. 291 A 294
2601,3068,Calle 3068,Ara San Juan - Entre Mzas. 290 Y 291
2602,3069,Calle 3069,Ara San Juan - Entre Mzas. 289 Y 290
2603,3070,Calle 3070,Doctor Rene G. Favaloro - Entre Mzas. 125 A 129 Y 101 A 109
2604,3071,Calle 3071,Dr. Rene Geronimo Favaloro - Entre Mzas. 124 Y 125 A 129
2605,3072,Calle 3072,"Dr. Rene Geronimo Favaloro - Entre Mzas. 125, 126 Y 124"
2606,3073,Calle 3073,Acceso Noroeste 3 - Norte Mzas. 84 Y 85
2607,3074,Calle 3074,Acceso Noroeste 3 - Entre Mzas. 33 A 44 Y 83 A 88
2608,3075,Calle 3075,Acceso Noroeste 3 - Entre Mzas. 87 A 90
2609,3076,Calle 3076,Acceso Noroeste 3 - Entre Mzas 39 A 50 Y 89 A 92
2610,3077,Calle 3077,Acceso Noroeste 3 - Entre Mzas. 91 A 94
2611,3078,Calle 3078,"Acceso Noroeste 3 - Sudoeste Mza. 94 , Entre Mza. 93"
2612,3079,Calle 3079,Acceso Noroeste 3 - Este Mza. 86
2613,3080,Calle 3080,Acceso Noroeste 3 - Entre Mzas. 84 Y 85
2614,3081,Calle 3081,Acceso Noroeste 3 - Este Mzas. 87 A 94
2615,3082,Calle 3082,Acceso Noroeste 3 - Entre Mzas. 83 Y 84
2616,3083,Calle 3083,Acceso Noroeste 3 - Entre Mzas. 87 Y 88
2617,3084,Calle 3084,Acceso Noroeste 3 - Entre Mzas. 89 Y 90
2618,3085,Calle 3085,Acceso Noroeste 3 - Entre Mzas. 91 Y 92
2619,3086,Calle 3086,"Acceso Noroeste 3 - Entre Mzas. 38, 44, 50 Y 88 A 93"
2620,3087,Calle 3087,Ara San Juan - Entre Mzas. 296 Y 302
2621,3088,Calle 3088,"Centenario - Sector ""Casa del Té"""
2622,3089,Calle 3089,"Centenario - Sector ""Casa del Té"""
2623,3090,"Foyel , Margarita",Centenario
2624,3091,Calle 3091,"Centenario - Sector ""Casa del Té"""
2625,3092,Calle 3092,"Centenario - Sector ""Casa del Té"""
2626,3093,Calle 3093,Juan Jose Castelli - Oeste Mza. 113
2627,3094,Yacimiento Los Perales,Nicolas Rodriguez Peña
2628,3095,Yacimiento Bella Vista,Nicolas Rodriguez Peña
2629,3096,Yacimiento Cañadon Seco,Nicolas Rodriguez Peña
2630,3097,Yacimiento Manantiales Behr,Nicolas Rodriguez Peña
2631,3098,Yacimiento Escalante,Nicolas Rodriguez Peña
2632,3099,Yacimiento Pico Truncado,Nicolas Rodriguez Peña
2633,3100,Yacimiento El Trebol,Nicolas Rodriguez Peña
2634,3101,"Jones , Isaac Sargento",Bella Vista Sur
2635,3102,"Vera , Ambrosio",Bella Vista Sur
2636,3103,"Trevisan , Jose Leonardo",Bella Vista Sur
2637,3104,"Van Wyk , Juan Martin",Bella Vista Sur
2638,3105,"Quiroga , Fructuoso",Bella Vista Sur
2639,3106,"Gutierrez , Alicia Isabel",Bella Vista Sur
2640,3107,"Haag , Jacobo",Bella Vista Sur
2641,3108,"Chacoma , Nicolas F.",Bella Vista Sur
2642,3109,"Calico , Jose Manuel",Gobernador Roque Gonzalez - Malvinas Argentinas
2643,3110,Calle 3110,Malvinas Argentinas
2644,3111,"Musacchio , Eduardo Aldo Doctor",Gobernador Roque Gonzalez - Malvinas Argentinas
2645,3112,"Perea , Gabriel Jesus",Malvinas Argentinas
2646,3113,Calle 3113,Malvinas Argentinas
2647,3114,Calle 3114,Malvinas Argentinas
2648,3115,Calle 3115,Malvinas Argentinas
2649,3116,Calle 3116,Malvinas Argentinas
2650,3117,Calle 3117,Malvinas Argentinas
2651,3118,Calle 3118,Malvinas Argentinas
2652,3119,"Robacio , Carlos Contraalmirante",Los Arenales
2653,3120,Calle 3120,"Chacras - "" Bella Vista Norte "" - Entre Fracción 17 Y Mzo. 3"
2654,3121,Calle 3121,"Chacras - "" Bella Vista Norte "" - Macizo 3"
2655,3122,Calle 3122,"Chacras - "" Bella Vista Norte "" - Entre Mzo. 3 Y Mzo. 47"
2656,3123,Calle 3123,"Chacras - "" Bella Vista Norte "" - Entre Mzo. 3 Y Mzo. 47"
2657,3124,Calle 3124,Parque Industrial Comodoro Riv. - Fracción Ivc - Remanente
2658,3125,Calle 3125,Parque Industrial Comodoro Riv. - Fracción Ivc - Remanente
2659,3126,Calle 3126,Parque Industrial Comodoro Riv. - Fracción Ivc - Remanente
2660,3127,"Moron , Hugo",Doctor Rene Geronimo Favaloro
2661,3128,"Santos Zepeda , Juan Antonio",Doctor Rene Geronimo Favaloro
2662,3129,"Caceres , Blas Tadeo Doctor",Doctor Rene Geronimo Favaloro
2663,3130,"Godoy , Nelson Suboficial Mayor",Doctor Rene Geronimo Favaloro
2664,3131,"Cambareri , Carmelo",Doctor Rene Geronimo Favaloro
2665,3132,"Lanza , Martin",Doctor Rene Geronimo Favaloro
2666,3133,"Cabral , Liliana Trinidad",Doctor Rene Geronimo Favaloro
2667,3134,"Countere , Roberto Doctor",Doctor Rene Geronimo Favaloro
2668,3135,"Reynoso , Santos Leonardo",Doctor Rene Geronimo Favaloro
2669,3136,"Carrizo , Oscar Javier",Doctor Rene Geronimo Favaloro
